"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Burundi","BDI","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","1.81244","1.8818","1.41523","1.75596","2.13267","2.30458","2.28179","2.43214","2.55586","2.60469","2.98094","3.17974","3.08325","3.29039","3.64866","3.90254","4.29997","4.50256","4.92556","5.21859","5.8221","6.15839","6.79236","","","","","","","","9.73215","10.08816","10.24191","11.6547","12.69901","13.89469","14.82829","","19.76028","22.82431","25.51768","27.89779","32.27849","37.88898","42.48007","",
"Belgium","BEL","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","80.80262","82.19335","82.56961","82.95843","82.45183","82.46804","84.2","86.82268","88.47977","89.71105","91.28786","93.3625","93.68134","96.60023","99.06611","100.76336","101.28634","102.29516","102.70385","102.88138","102.91888","103.5638","141.95602","144.56757","146.14075","145.6915","","","141.38297","144.67471","153.784","155.86044","158.98756","107.9165","108.35425","108.50358","107.87072","106.41283","105.69595","105.78588","106.48113","106.30946","163.10101","164.81174","","",
"Benin","BEN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","4.28776","5.17364","6.36567","7.09833","8.2357","8.55899","9.12956","9.99869","10.75176","12.2366","15.21803","18.20299","20.90029","19.84169","18.69929","16.08409","14.90329","","","","","","","","","","","","20.79389","21.6057","23.37587","25.29306","26.58069","28.34751","","","","","","","47.6815","","54.16607","54.3636","56.81196","",
"Burkina Faso","BFA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","1.28367","1.31716","1.40135","1.62815","1.70472","1.74227","1.90966","2.00311","2.13312","2.48434","2.64361","2.95149","2.99133","3.21287","3.80622","4.51377","5.15767","5.80519","6.60605","6.89189","7.22927","7.47781","7.93457","8.29025","","","","","9.79284","10.42231","10.63872","","12.07676","13.25295","14.3003","15.04075","16.16433","18.90864","20.28686","21.9022","23.84521","25.94084","28.36573","30.33527","33.66666","",
"Bangladesh","BGD","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","20.47239","","","17.42276","17.13072","","16.76246","18.46401","16.39985","","19.80026","20.42934","20.14412","19.83684","20.24019","20.12562","19.94114","20.40052","","","","","","","","43.65017","46.71544","48.10973","49.36426","50.50608","50.27812","46.8373","45.51679","46.09809","46.87096","44.88645","48.53761","50.11942","50.86354","53.53205","58.30926","","63.52453","",
"Bulgaria","BGR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","90.2243","91.25424","92.52148","94.09923","95.40082","91.10948","93.8966","92.33886","89.66149","89.90675","90.33712","91.12502","91.94093","92.14766","93.43819","99.09955","100.26414","101.96866","102.53363","99.10996","98.03159","96.13517","93.2293","90.43506","92.13696","93.04124","92.55391","91.83215","91.8873","92.56425","93.57995","95.28423","86.89548","89.40084","90.45072","91.37149","91.69475","90.61116","89.52446","90.42465","93.18286","93.17964","98.87832","100.87929","99.01635","",
"Bahrain","BHR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","50.63423","50.35765","51.69432","55.06772","58.59621","60.34488","61.61651","65.83019","68.3853","58.96251","64.25267","70.31422","84.11035","85.50921","92.30473","97.45604","94.37764","91.75682","90.46181","86.99544","99.51939","98.59212","101.9918","105.33958","106.23697","104.15552","97.98492","97.43705","96.69678","100.2183","100.52183","96.38765","96.85467","98.81936","99.97488","99.37626","","","","","","","","","","",
"Bahamas, The","BHS","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","90.76349","90.75021","90.34445","98.63378","106.09435","106.17412","","","","95.90354","90.39679","89.43753","89.25366","94.81805","86.20558","86.39479","92.87921","","","85.68828","87.09228","95.73455","95.73315","89.66406","86.73174","","82.03549","","77.67109","","","91.63223","","86.37852","89.29486","91.60132","95.06307","94.44566","92.98174","92.63368","","","","","","",
"Bosnia and Herzegovina","BIH","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Belarus","BLR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","89.63071","91.05011","92.7991","94.80664","94.94742","94.72058","94.73478","94.71123","95.15006","96.34802","97.3901","97.76144","98.31844","98.72503","98.98173","99.03578","99.3298","98.84722","98.23547","96.85602","93.3517","92.53799","91.52133","92.25911","93.48446","94.77983","94.56678","85.92051","","","","","","","","","","110.76379","109.52856","107.05787","106.30808","107.00487","106.22801","107.0318","107.11942","",
"Belize","BLZ","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","54.22177","53.02394","52.45796","","","","57.82471","60.57824","","","","60.75401","","","68.38515","67.20941","","","","64.12162","67.97437","70.59147","","76.9528","78.28896","76.51871","76.72533","75.36787","74.84187","74.43972","75.35979","76.03429","78.38365","80.16304","79.87726","80.79221","",
"Bermuda","BMU","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","82.15592","80.86213","85.69359","80.69333","82.41277","83.8082","94.11867","93.30618","95.58503","100.77607","","","","","","","","","","","","","","","","","","","","","79.17461","78.07423","79.03664","81.29655","80.88435","77.64221","","","","78.72416","77.14286","75.2807","74.24862","72.62243","71.54241","",
"Bolivia","BOL","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","25.47057","27.39164","30.43336","31.41819","","36.84127","","","","","","","","","","","","","","","","","","","","","","","69.06086","74.71463","77.88873","81.4773","86.73572","90.21468","","","86.39241","86.06283","85.57866","84.04277","83.13422","82.31812","82.8829","84.6745","85.37963","86.40507","",
"Brazil","BRA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","109.99422","101.86867","102.37103","101.29199","","95.17","96.72012","96.66548","","95.26338","95.58373","101.86807","101.9509","","",
"Barbados","BRB","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","77.87154","79.38459","79.99666","76.22482","81.31754","78.85943","79.15919","84.7979","85.52922","89.24541","88.19317","86.35671","87.10999","88.1885","91.58953","","","","86.88609","85.42957","","","","","","","","","107.00078","103.61897","103.51225","104.33913","105.45738","107.74445","108.55","105.88444","105.41603","104.49594","103.22714","101.90247","103.60863","","","109.24757","","",
"Brunei Darussalam","BRN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","53.82842","54.92925","57.05028","56.77695","57.33172","59.35101","60.86724","58.63926","58.64484","59.47116","60.76792","61.54509","63.39978","66.11406","64.58773","64.84962","62.39048","","","","","74.57848","74.74584","76.28448","76.66206","","","","82.38039","85.7691","86.2226","86.5453","87.94836","89.71531","94.05978","97.63583","98.53339","96.69738","96.60821","98.49552","99.24432","101.08137","105.71169","104.34625","99.11621","96.07947","",
"Bhutan","BTN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","2.39501","2.72274","3.24588","","5.10361","","","3.97629","","","","","9.70263","11.25319","11.99861","11.9448","","","","","","","","","","","","","24.10687","27.12859","30.4523","33.55886","","","","45.72123","48.66495","52.87797","56.47541","61.75311","66.11239","69.51437","73.63177","77.2371","84.19769","","",
"Botswana","BWA","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","6.27089","7.25078","8.1832","11.46454","12.85416","14.57725","16.14375","17.24916","17.7664","17.75891","18.49167","20.28768","","20.76604","24.83205","28.07366","29.81188","31.11832","30.8389","36.11797","39.76681","48.06532","47.4458","51.41528","50.21785","56.89172","","","72.56073","73.51929","75.21376","74.75813","75.65077","76.29318","77.83446","78.52549","80.53336","81.37176","","","","","","","","","",
"Central African Republic","CAF","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","4.41293","5.3879","6.08485","6.62595","7.04443","7.856","8.27099","9.90781","10.25158","11.7791","13.40364","15.65504","15.46083","","15.30624","15.20788","12.70955","11.32855","10.82922","11.41981","11.48143","9.57789","","","","","","","","","11.80956","11.87139","","","","","","","13.70928","","17.7471","17.37801","","","","",
"Canada","CAN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","95.98795","95.4405","93.92463","91.8869","91.41694","90.43146","90.03536","89.05138","87.93253","87.12014","87.92107","91.96498","94.59083","97.68978","98.67622","98.74844","98.64681","98.8958","99.13431","99.2891","100.88231","102.1772","104.05716","105.20965","104.60104","104.92936","","105.12161","101.94372","101.52009","","","","","101.05685","101.42511","101.67761","102.19685","102.66321","102.39728","103.41133","110.2676","109.93155","","","",
"Central Europe and the Baltics","CEB","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","77.4631195068359","77.4462509155273","77.7319107055664","78.5546188354492","79.1505966186523","80.3154602050781","81.0823516845703","82.6334991455078","83.8028106689453","84.8044509887695","85.7152862548828","87.1088104248047","87.9715423583984","87.9943389892578","88.2817306518555","89.2574996948242","90.329231262207","91.1840362548828","91.7048721313477","92.1782913208008","92.300048828125","88.9303207397461","86.4267425537109","87.5457916259766","87.6018981933594","87.2248916625977","88.154182434082","88.9731826782227","88.26416015625","89.8006362915039","91.2469711303711","93.0394668579102","94.8610076904297","95.5783462524414","92.6023101806641","93.9230422973633","94.1570816040039","95.0290069580078","96.1027069091797","96.4172897338867","97.3673400878906","97.9161987304688","98.0995635986328","103.608993530273","103.0322265625","","",
"Switzerland","CHE","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","92.06815","93.16327","94.05056","94.44969","94.30973","94.3184","94.78934","94.69375","94.34481","94.08082","94.30682","94.69202","95.67987","96.79883","98.19811","99.26364","101.43411","101.32054","100.88175","","95.65723","95.63452","95.41234","95.10866","93.46543","93.52377","94.15008","95.18182","95.75375","95.62727","95.60733","95.33745","95.86147","96.18763","96.22566","98.6083","99.76941","","",
"Channel Islands","CHI","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","46.83501","53.54819","58.13405","61.33339","61.96156","60.79738","60.75804","62.52271","63.56551","64.89911","64.11723","64.14758","64.02405","68.50443","71.26049","74.7444","76.87927","","81.46309","80.01687","77.19227","96.19062","96.45768","76.80717","","","","","81.20214","83.40338","87.10048","","90.6421","93.45079","95.37114","97.65838","98.33355","97.66158","97.04611","94.21283","94.57371","93.78813","91.46589","100.45767","100.40455","100.64619","",
"China","CHN","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","28.22388","37.98815","45.78701","51.99147","48.59341","49.32244","57.40259","58.2738","54.89197","50.69509","43.8968","39.55871","33.61378","30.70844","30.13415","31.44629","33.0948","35.23152","36.79693","37.05006","37.31504","39.63743","42.80125","45.73824","47.40178","51.20373","55.70798","58.39164","","61.25782","61.02744","60.90147","60.79652","62.26667","","","68.44517","72.58004","76.69761","80.60785","84.92116","89.07794","92.14325","96.24175","94.33207","94.29921","",
"Cote d'Ivoire","CIV","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","10.35837","11.29491","12.18095","11.80152","12.44785","13.5301","13.90925","14.93397","16.23424","18.03714","19.35992","","18.96735","18.72056","18.94412","","18.4261","","","","","","","","","","","","24.28939","","","","","","","","","","","","","","","40.13216","43.86773","",
"Cameroon","CMR","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","7.98242","8.89883","9.92354","10.69795","11.807","12.94292","14.26162","15.40167","16.1083","16.64165","17.64272","18.1325","19.29081","20.20845","21.61653","21.83847","23.81009","24.82392","25.30541","25.45207","26.9225","27.8301","","26.70493","25.72893","","23.82649","24.56804","25.94187","27.29512","32.0455","27.88825","29.41011","26.17792","26.64419","23.16983","31.76378","35.94419","39.63644","","47.26565","50.46743","52.30213","56.43073","58.07813","",
"Congo, Dem. Rep.","COD","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","9.5553","11.11571","11.81659","11.83295","15.28395","16.95326","19.30181","22.00318","25.14114","24.80313","24.51129","24.37533","24.27327","24.18034","24.07592","23.9645","23.94734","25.28941","","","","22.83171","24.38854","25.76645","27.92943","","","","","","","","","","","","35.0658","37.74699","39.67306","39.36796","41.37886","41.2837","40.99367","43.50521","","",
"Congo, Rep.","COG","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","","17.51408","20.80282","26.24312","33.48664","39.21016","43.93075","50.77702","54.98628","58.09046","59.78896","67.98553","72.31305","71.01232","65.88455","64.00116","67.79861","69.17182","64.55386","55.14955","48.39906","47.092","47.80058","","50.28147","","48.31402","","","","","","39.06435","40.46104","45.89338","","","","","","","","54.54338","","","","",
"Colombia","COL","School enrollment, secondary (% gross)","SE.SEC.ENRR","","","","","","","","","","","23.30213","25.34905","26.95172","33.09951","35.52989","36.76464","37.53377","39.66088","39.16772","39.66868","39.91794","40.46755","41.48335","41.60402","43.65398","45.1471","50.06941","51.09401","51.64672","51.79655","","51.63074","57.2015","59.15115","60.34035","61.25645","65.17168","","70.01017","70.50227","69.93158","","72.66849","","78.73001","83.40794","87.77696","91.60233","93.97066","99.23594","102.02062","103.87265","99.85003","100.33773","98.76191","98.09186","",
