"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Cote d'Ivoire","CIV","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.22015","18.81475","21.67118","20.80695","23.20203","22.5923","22.64823","22.10716","21.84569","19.94179","21.66794","21.41143","22.19011","22.77275","22.42686","20.85876","21.57473","21.76678","","",
"Cameroon","CMR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.6837","15.73394","","21.44202","20.84712","21.37761","20.31265","21.56822","15.58864","19.77979","18.75389","14.86777","15.17622","13.82495","","","",
"Congo, Dem. Rep.","COD","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.97646","","","16.91562","","","",
"Congo, Rep.","COG","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.41247","14.70778","","","14.12653","","","","11.59277","9.51995","8.56181","7.59782","","","","","29.01839","","","","","","",
"Colombia","COL","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","18.09229","16.40752","","","","17.22545","","","","","","","","","12.47536","13.15193","13.28683","13.46772","15.29956","15.53726","15.43978","15.53561","13.76883","14.48145","14.67729","16.08117","16.41858","15.52914","15.51283","16.91362","15.83855","15.04612","",
"Comoros","COM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.13507","","","","15.78972","","","","","","29.23312","","","21.41487","18.49151","16.07073","18.91032","15.32466","",
"Cabo Verde","CPV","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.25592","16.76194","","","19.76623","","20.84048","","17.54058","18.32875","18.62308","16.16892","14.39624","15.15328","","14.97774","","","",
"Costa Rica","CRI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","30.32237","","18.36396","17.65909","","","","","","16.74369","19.11466","","","21.92369","18.81951","19.15282","19.2405","20.15172","20.43089","","20.64334","21.02189","20.81096","23.40822","22.88089","23.00962","23.50156","22.83091","23.10953","23.38043","",
"Caribbean small states","CSS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.01912","14.13549","16.35377","12.75157","12.798","16.22278","14.453415","14.433325","13.353495","8.03995","9.70982","13.61189","15.2074","15.881185","13.349095","11.73302","14.26937","","17.17305","19.11938","17.55284","16.10294","18.58193","18.80926","20.57386","21.79749","20.05148","",
"Cuba","CUB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.90412","14.26831","14.32157","14.91421","16.51523","15.83298","15.83936","16.17962","16.72048","17.59075","17.20125","15.7348","15.58158","","15.37225","","","",
"Czech Republic","CZE","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.48474","","8.63671","8.99875","9.07353","8.83911","8.9881","8.55482","9.53954","9.32312","10.35337","9.69916","9.34464","9.58393","9.48041","9.92718","9.55685","9.60244","","","",
"Germany","DEU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.65102","9.46263","9.57159","8.32049","","9.33901","","","","","","","","9.57416","10.14314","10.11993","10.25824","10.39811","10.75331","11.1373","11.03681","","","",
"Djibouti","DJI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.89607","29.38595","26.28002","25.48931","24.27149","24.70114","22.71505","22.14541","22.26884","","","12.3284","","","","","","",
"Dominica","DMA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.1116","11.41962","","","","","","","","","","","","","","","","","",
"Denmark","DNK","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","11.4157","12.2943","12.40994","11.18606","","10.6013","","13.87737","13.47953","13.14821","14.14248","","14.63437","14.54371","15.34415","15.54854","15.43388","15.14175","15.48686","15.77934","15.51264","15.3567","14.83026","14.94417","15.10334","15.03626","12.48871","15.22987","","","",
"Dominican Republic","DOM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.98848","12.50729","12.07972","9.70181","","","","12.57788","","","","","","","","","",
"Algeria","DZA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.42941","","","","","","","","",
"East Asia & Pacific (excluding high income)","EAP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.640765","12.7549","16.20455","","14.1703","","","14.94431","14.03864","15.239","15.46688","15.00961","18.09042","17.60393","","","",
"Early-demographic dividend","EAR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.4965","16.63913","16.32392","16.34301","15.613485","","18.58116","16.89739","17.81619","","16.4092","15.96354","16.13546","","","","",
"East Asia & Pacific","EAS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16.223095","16.22293","","16.24383","","","15.534485","14.240315","15.52864","16.22262","17.00013","18.36995","17.981075","","","",
"Europe & Central Asia (excluding high income)","ECA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.485135","12.36196","11.39684","11.52329","12.78175","13.01993","13.25643","11.94462","12.8005","12.848825","","12.59334","11.757865","","","","",
"Europe & Central Asia","ECS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.84667","","11.439045","11.76006","11.75501","12.188805","12.01328","11.67253","12.54751","12.25037","12.711215","11.97479","12.53194","11.84939","11.67598","11.841945","12.01335","12.10501","","","",
"Ecuador","ECU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.86149","6.6746","4.9643","","","","","","","","","13.17257","12.99656","11.97611","11.53415","11.44254","12.06831","12.78786","",
"Egypt, Arab Rep.","EGY","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.04387","13.79283","14.42145","10.59628","10.44791","10.50645","","","","","","","","",
"Euro area","EMU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.11246","9.6165","","10.58875","10.86484","","10.48541","10.430705","10.63163","10.70875","","10.81141","11.04556","10.93279","11.87948","12.01328","11.60373","11.794285","11.21682","11.83044","11.87526","11.90371","11.626985","11.198245","11.743805","11.62662","11.03681","","","",
"Eritrea","ERI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.91513","","6.25092","5.56554","","5.86161","5.63338","","5.74185","","5.16807","","","","","","","","","","",
"Spain","ESP","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.8213","9.61526","10.31713","10.11695","10.00686","9.70611","10.0219","10.24136","10.63163","10.70875","","10.48723","10.69392","10.68445","10.71261","10.709","10.88755","10.72629","10.78145","10.88879","10.8762","10.93867","10.63552","10.56398","10.62528","9.21536","9.53846","","","",
"Estonia","EST","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.87683","17.85775","16.16829","16.50726","14.81044","15.05838","15.28683","15.18783","14.48866","14.52335","","13.87777","14.15127","13.45903","13.6818","13.41265","12.01335","12.593","","","",
"Ethiopia","ETH","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","12.35554","12.48699","12.17817","9.70132","11.82013","10.08913","10.32175","","","","","","","13.26484","","","13.04414","14.86992","","","14.90773","14.46177","16.18775","","","","23.97538","24.69945","26.35573","23.58375","26.30404","29.67443","30.53954","27.0211","","","",
"European Union","EUU","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.48541","","10.82087","11.115775","","10.990065","11.06927","11.07563","11.86072","11.508845","11.62484","11.7214","12.07252","12.033615","11.62496","11.90371","11.41065","11.11259","11.10005","11.30628","11.4398","","","",
"Fragile and conflict affected situations","FCS","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","12.45374","12.0561","11.65971","10.90627","11.56015","11.10585","11.21802","11.2561","11.45681","12.07531","12.8586","11.4066","12.44588","11.41804","11.90164","11.84667","","","11.76006","12.17092","12.63445","12.68253","12.77597","12.77896","12.2497","12.28382","12.14995","12.1154","11.84332","11.94549","11.91888","12.79729","12.44551","","","",
"Fiji","FJI","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.87772","19.28934","20.48492","18.52476","19.95339","","22.04252","18.76223","19.33155","21.4214","16.73676","15.35247","","14.88946","","14.03247","","","",
"France","FRA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","11.54651","11.42822","10.76025","10.46681","10.10204","9.71762","9.40362","9.61774","9.52954","9.68941","10.06253","9.62148","10.48541","10.58443","11.01011","10.86114","","10.81141","10.84448","10.78995","10.57707","10.34289","10.84215","10.73231","10.40092","10.3673","10.42599","10.27361","10.10988","10.06913","9.86394","9.73667","9.66188","","","",
"Faroe Islands","FRO","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.78498","9.96512","","","","","","","","","","","","","","","20.66832","",
"Gabon","GAB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.20018","","","","","","7.05811","11.34816","17.70649","","","","","","","","","","13.33042","11.26799","10.57598","10.66834","11.36903","","",
"United Kingdom","GBR","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","12.64421","11.60222","11.40756","11.20601","10.45942","10.21579","10.50665","10.78651","11.13732","11.1656","10.91144","11.19357","","11.88866","11.96908","11.75599","","12.24976","11.79452","12.05231","12.2836","13.55467","13.60562","12.94361","13.17165","13.20349","12.99469","12.94575","12.60627","12.95248","12.70114","","12.9258","13.65984","","",
"Georgia","GEO","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.85143","10.60486","12.54072","12.36196","13.60351","12.49294","15.03676","11.18125","12.89539","9.48665","8.9376","8.99825","","9.26943","6.70776","","","","",
"Ghana","GHA","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","7.64188","7.74814","13.83194","","","","34.3092","24.668","23.93286","","","","","","","","","","","14.8927","","15.74111","","","22.37925","23.42996","24.16198","22.31702","25.56526","22.57079","20.93907","29.99464","36.73749","","21.01736","","",
"Gibraltar","GIB","Government expenditure on education, total (% of government expenditure)","SE.XPD.TOTL.GB.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
