"Data Source","World Development Indicators",

"Last Updated Date","2017-04-27",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Channel Islands","CHI","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chile","CHL","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.3599","2.81293","5.26024","4.94833","6.28748","6.85585","7.48634","6.92632","5.63625","",
"China","CHN","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.51251","3.72723","3.50658","3.15207","2.86862","2.80819","4.09155","5.8104","7.69782","9.08705","22.38743","","","","","","","","","","","","","","","","","","","",
"Cote d'Ivoire","CIV","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","51.17773","","","","","","","","","","","","","","51.41158","51.03184","","","","45.47212","44.34563","","42.26611","43.21079","39.08792","38.95099","43.46667","","","","","","43.29126","","","","29.64897","24.78851","20.74553","",
"Cameroon","CMR","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","37.8044","38.89001","40.63745","42.71913","36.38789","34.94885","36.19945","34.90693","33.99407","33.74293","","","","","","","","27.16996","","27.97975","29.8698","","","","","","","","","","","","","","","","","17.77666","14.9463","","12.36976","5.93777","","5.29685","4.89019","",
"Congo, Dem. Rep.","COD","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","30.68146","32.43566","","","29.77585","","","","26.80086","","","","24.31603","23.66783","","","","35.55018","","","39.31158","41.20937","42.45708","41.51498","33.96919","","","","64.63001","","","","","","","","","","","","","","","","","",
"Congo, Rep.","COG","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","16.12285","","9.68811","","6.59563","","2.98684","2.73553","11.02762","12.05416","11.50695","11.08192","9.83497","","","","","","","","","","","","","","","","","","","","","46.58433","42.97793","","","","10.66842","","7.14841","","","","",
"Colombia","COL","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","29.28293","","30.99774","32.35215","34.4416","33.94529","34.36261","34.5852","","32.07292","24.45348","23.58927","22.47916","18.9646","13.72371","","6.0737","3.66029","2.46235","2.91636","2.41675","","2.80921","2.54441","3.61055","4.22202","3.71246","3.14764","2.77893","2.68204","5.65027","6.92155","7.74149","6.83181","",
"Comoros","COM","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","13.6675","","","18.42044","26.33559","","","","","","","32.35494","","","","","39.88499","33.14478","","","","","","","21.72985","","","","","","14.72958","18.70468","","",
"Cabo Verde","CPV","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","10.98959","12.43159","15.4171","8.79489","5.78956","4.29808","2.8889","0.39439","","0.84349","","","","0.86664","","","","0.19064","","2.3032","4.59697","4.92728","5.41554","7.03539","7.25556","7.57609","7.56191","7.49439","6.36646","4.75405","3.29014","1.57235","1.58334","1.7575","2.73128","",
"Costa Rica","CRI","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","12.33431","","10.28364","9.42548","","9.73027","8.2098","","9.7306","11.02217","10.78539","10.07474","11.65156","","","13.91509","12.88667","12.65805","","12.27265","12.2662","11.71399","9.65494","8.86215","9.26731","7.55175","5.0877","","","","","","","","","","","","","","","0.56267","0.52925","1.52942","3.64173","3.38165","",
"Caribbean small states","CSS","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","6.59003019332886","6.19141006469727","5.87682008743286","6.49266004562378","5.00139999389648","7.59203004837036","8.60340976715088","6.31378984451294","6.18360996246338","6.19267988204956","7.61320018768311","7.10433006286621","5.89647006988525","5.66263008117676","6.06862020492554","6.228759765625","6.2157301902771","4.46263980865479","4.83139991760254","3.1868200302124","4.74154996871948","6.26793003082275","6.43635988235474","6.90593004226685","6.73725986480713","6.51235008239746","6.67058992385864","6.90688991546631","6.32417011260986","6.21149015426636","6.13321018218994","6.93673992156982","7.76390981674194","7.66329002380371","6.25963020324707","6.47508001327515","6.75719022750854","6.74207019805908","6.197509765625","6.84249019622803","6.30958986282349","6.11256980895996","6.62695980072021","7.20177984237671","","","",
"Cuba","CUB","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","7.04167","5.49295","4.58513","","","","","1.6531","2.38949","4.58295","5.65822","5.55334","7.03184","8.75905","8.46176","6.93208","7.15279","7.07248","7.50701","7.91305","5.74104","4.93591","2.64994","2.7558","0.78362","0.99609","1.23468","1.06636","1.72123","2.43067","2.81223","4.74916","4.90609","5.00323","4.82724","2.57693","1.82348","0.1878","0.21351","1.32564","2.95857","3.57772","6.76069","7.74735","",
"Curacao","CUW","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cyprus","CYP","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","20.26927","21.62003","21.72456","22.35467","28.78017","31.00208","31.92153","31.14656","30.42578","31.26555","28.78647","32.06171","31.90211","31.62827","30.83376","26.19681","22.1429","20.66514","20.54033","21.1779","20.84652","22.6407","2.37055","3.08337","3.787","3.88272","3.71523","","2.37638","1.93003","2.4604","1.49306","1.36476","1.23981","0.33796","0.47981","0.65816","1.03876","0.85526","0.7149","0.71991","1.82365","2.50563","2.86471","2.17166","",
"Czech Republic","CZE","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Germany","DEU","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.02877","0.12419","0.14534","0.07213","0.25131","0.19484","0.24999","0.37765","0.22015","0.39934","0.43779","0.38773","0.35791","0.40427","0.15203","0.15458","0.20257","",
"Djibouti","DJI","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","74.91256","73.32597","73.08531","73.06933","72.94323","72.3432","72.22644","71.13819","73.71028","73.21866","72.56039","72.87916","74.03929","","74.25733","74.10743","71.57575","69.94112","","65.45493","63.28036","59.41072","55.11238","50.7034","51.15016","","42.31748","","42.93965","35.35552","42.63094","",
"Dominica","DMA","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","1.4865","7.10888","7.46522","","13.177","14.04811","15.65194","12.30946","","","","","","","","","","","","","","","","","","1.5866","2.70468","1.29338","1.99683","1.55504","4.4641","6.19635","10.74847","10.32563","2.82479","","","","","","","",
"Denmark","DNK","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","","","","","","","","","","4.44726","3.63256","1.93031","0.96628","1.15383","1.24938","1.07683","0.96417","2.14349","2.25903","1.69359","2.52493","3.00038","1.27216","1.67983","1.8031","","0.55138","2.05449","1.89503","0.14922","0.12741","","1.66274","3.76635","3.42493","2.89508","3.45075","3.5431","3.70694","2.22713","1.74489","1.3307","1.60424","","",
"Dominican Republic","DOM","Children out of school (% of primary school age)","SE.PRM.UNER.ZS","","","","","","","","","","","","","25.72293","","","","","","","","","","","","","","","","","","","","","","","","","","","16.10546","15.16611","","9.42477","12.46973","17.51884","15.88739","17.42785","11.28558","14.83427","5.0575","7.84768","8.77461","10.68188","11.89455","14.20332","11.25237","",
